Time(s),VOLT 1,VOLT 2,VOLT 3,VOLT 4,VOLT 5,VOLT 6,VOLT 7,VOLT 8,VOLT 9
3.453578,1.038741,1.024534,1.026226,1.025063,0.995135,1.012446,1.025523,1.015991,1.032975
3.457744,1.038674,1.024451,1.026114,1.024979,0.995043,1.012351,1.025431,1.015893,1.032870
3.461910,1.038605,1.024369,1.026002,1.024895,0.994951,1.012256,1.025339,1.015795,1.032765
3.466076,1.038537,1.024287,1.025891,1.024810,0.994859,1.012162,1.025248,1.015697,1.032660
3.470242,1.038469,1.024205,1.025780,1.024726,0.994767,1.012067,1.025157,1.015600,1.032556
3.474407,1.038401,1.024123,1.025669,1.024642,0.994675,1.011972,1.025067,1.015504,1.032452
3.478573,1.038333,1.024043,1.025560,1.024559,0.994584,1.011878,1.024977,1.015408,1.032349
3.482739,1.038265,1.023962,1.025450,1.024475,0.994492,1.011784,1.024887,1.015312,1.032246
3.486905,1.038198,1.023882,1.025341,1.024391,0.994401,1.011690,1.024798,1.015216,1.032143
3.491071,1.038130,1.023803,1.025232,1.024307,0.994310,1.011596,1.024709,1.015121,1.032041
3.495237,1.038062,1.023724,1.025124,1.024224,0.994220,1.011503,1.024621,1.015027,1.031939
3.499403,1.037995,1.023645,1.025017,1.024141,0.994129,1.011410,1.024533,1.014933,1.031838
3.503569,1.037928,1.023567,1.024910,1.024058,0.994039,1.011317,1.024445,1.014839,1.031737
3.507735,1.037861,1.023490,1.024803,1.023976,0.993950,1.011224,1.024358,1.014746,1.031637
3.511900,1.037794,1.023412,1.024697,1.023894,0.993860,1.011132,1.024271,1.014653,1.031537
3.516066,1.037728,1.023336,1.024592,1.023812,0.993771,1.011040,1.024185,1.014561,1.031438
3.520232,1.037662,1.023259,1.024487,1.023730,0.993683,1.010949,1.024099,1.014470,1.031339
3.524398,1.037596,1.023183,1.024382,1.023649,0.993595,1.010858,1.024014,1.014378,1.031241
3.528564,1.037530,1.023108,1.024278,1.023568,0.993507,1.010767,1.023930,1.014288,1.031143
3.532730,1.037465,1.023033,1.024175,1.023488,0.993420,1.010677,1.023845,1.014198,1.031046
3.536896,1.037401,1.022958,1.024072,1.023408,0.993333,1.010587,1.023761,1.014108,1.030949
3.541062,1.037336,1.022884,1.023970,1.023329,0.993247,1.010498,1.023678,1.014019,1.030853
3.545228,1.037273,1.022811,1.023868,1.023250,0.993161,1.010410,1.023595,1.013931,1.030758
3.549393,1.037209,1.022737,1.023767,1.023171,0.993076,1.010322,1.023513,1.013843,1.030663
3.553559,1.037146,1.022665,1.023667,1.023094,0.992992,1.010234,1.023431,1.013755,1.030569
3.557725,1.037084,1.022592,1.023567,1.023016,0.992908,1.010148,1.023350,1.013668,1.030475
3.561891,1.037022,1.022520,1.023468,1.022940,0.992824,1.010061,1.023269,1.013582,1.030382
3.566057,1.036961,1.022448,1.023370,1.022863,0.992742,1.009975,1.023189,1.013496,1.030289
3.570223,1.036900,1.022377,1.023271,1.022788,0.992660,1.009891,1.023110,1.013411,1.030198
3.574389,1.036840,1.022306,1.023174,1.022713,0.992578,1.009806,1.023030,1.013327,1.030106
3.578555,1.036781,1.022236,1.023077,1.022639,0.992498,1.009723,1.022952,1.013243,1.030016
3.582721,1.036722,1.022166,1.022981,1.022566,0.992418,1.009640,1.022874,1.013159,1.029925
3.586886,1.036664,1.022097,1.022886,1.022493,0.992338,1.009557,1.022796,1.013076,1.029836
3.591052,1.036606,1.022027,1.022791,1.022421,0.992260,1.009476,1.022719,1.012994,1.029747
3.595218,1.036549,1.021958,1.022696,1.022349,0.992182,1.009395,1.022642,1.012912,1.029659
3.599384,1.036493,1.021890,1.022603,1.022279,0.992105,1.009315,1.022567,1.012831,1.029572
3.603550,1.036437,1.021822,1.022510,1.022209,0.992028,1.009235,1.022491,1.012751,1.029485
3.607716,1.036383,1.021754,1.022417,1.022140,0.991953,1.009157,1.022416,1.012671,1.029398
3.611882,1.036329,1.021687,1.022325,1.022072,0.991878,1.009079,1.022342,1.012591,1.029313
3.616048,1.036275,1.021620,1.022234,1.022004,0.991804,1.009002,1.022268,1.012513,1.029228
3.620214,1.036223,1.021553,1.022144,1.021938,0.991731,1.008926,1.022195,1.012434,1.029144
3.624379,1.036171,1.021487,1.022054,1.021872,0.991659,1.008851,1.022122,1.012357,1.029060
3.628545,1.036120,1.021421,1.021965,1.021807,0.991588,1.008776,1.022050,1.012280,1.028977
3.632711,1.036070,1.021355,1.021876,1.021743,0.991517,1.008703,1.021978,1.012203,1.028894
3.636877,1.036020,1.021290,1.021788,1.021680,0.991447,1.008630,1.021907,1.012128,1.028813
3.641043,1.035972,1.021225,1.021701,1.021618,0.991379,1.008558,1.021837,1.012052,1.028732
3.645209,1.035924,1.021160,1.021614,1.021556,0.991311,1.008487,1.021767,1.011978,1.028651
3.649375,1.035877,1.021096,1.021527,1.021496,0.991244,1.008417,1.021697,1.011904,1.028571
3.653541,1.035831,1.021032,1.021442,1.021436,0.991177,1.008347,1.021628,1.011830,1.028492
3.657706,1.035786,1.020969,1.021357,1.021377,0.991112,1.008279,1.021560,1.011757,1.028414
3.661872,1.035742,1.020906,1.021273,1.021320,0.991048,1.008211,1.021492,1.011685,1.028336
3.666038,1.035698,1.020843,1.021189,1.021263,0.990984,1.008145,1.021425,1.011613,1.028258
3.670204,1.035656,1.020780,1.021106,1.021207,0.990922,1.008079,1.021358,1.011542,1.028182
3.674370,1.035614,1.020718,1.021023,1.021152,0.990860,1.008014,1.021292,1.011472,1.028106
3.678536,1.035573,1.020656,1.020941,1.021098,0.990799,1.007950,1.021226,1.011402,1.028030
3.682702,1.035533,1.020594,1.020860,1.021045,0.990739,1.007887,1.021161,1.011332,1.027956
3.686868,1.035494,1.020532,1.020779,1.020993,0.990680,1.007825,1.021096,1.011263,1.027881
3.691034,1.035456,1.020471,1.020698,1.020941,0.990622,1.007764,1.021032,1.011195,1.027808
3.695199,1.035418,1.020411,1.020619,1.020891,0.990565,1.007704,1.020968,1.011127,1.027735
3.699365,1.035382,1.020350,1.020540,1.020842,0.990509,1.007644,1.020905,1.011060,1.027663
3.703531,1.035346,1.020290,1.020461,1.020793,0.990454,1.007586,1.020842,1.010993,1.027591
3.707697,1.035312,1.020230,1.020383,1.020746,0.990399,1.007528,1.020780,1.010927,1.027519
3.711863,1.035278,1.020170,1.020306,1.020700,0.990346,1.007472,1.020719,1.010862,1.027449
3.716029,1.035245,1.020111,1.020229,1.020654,0.990294,1.007416,1.020657,1.010797,1.027379
3.720195,1.035213,1.020052,1.020152,1.020609,0.990242,1.007361,1.020597,1.010732,1.027309
3.724361,1.035182,1.019993,1.020076,1.020566,0.990191,1.007307,1.020537,1.010668,1.027241
3.728527,1.035151,1.019934,1.020001,1.020523,0.990141,1.007254,1.020477,1.010604,1.027172
3.732692,1.035121,1.019876,1.019925,1.020481,0.990092,1.007201,1.020418,1.010541,1.027104
3.736858,1.035093,1.019818,1.019851,1.020440,0.990044,1.007150,1.020359,1.010479,1.027037
3.741024,1.035065,1.019760,1.019777,1.020400,0.989997,1.007100,1.020301,1.010417,1.026971
3.745190,1.035038,1.019702,1.019704,1.020361,0.989950,1.007050,1.020243,1.010355,1.026904
3.749356,1.035011,1.019645,1.019631,1.020322,0.989905,1.007001,1.020185,1.010294,1.026839
3.753522,1.034986,1.019588,1.019558,1.020285,0.989860,1.006953,1.020128,1.010234,1.026773
3.757688,1.034961,1.019530,1.019486,1.020248,0.989816,1.006906,1.020072,1.010173,1.026709
3.761854,1.034937,1.019474,1.019414,1.020212,0.989773,1.006859,1.020016,1.010114,1.026644
3.766020,1.034914,1.019417,1.019343,1.020178,0.989731,1.006814,1.019960,1.010055,1.026581
3.770185,1.034892,1.019361,1.019272,1.020144,0.989689,1.006769,1.019905,1.009996,1.026517
3.774351,1.034870,1.019305,1.019202,1.020110,0.989649,1.006725,1.019850,1.009938,1.026455
3.778517,1.034849,1.019249,1.019132,1.020078,0.989609,1.006681,1.019796,1.009880,1.026392
3.782683,1.034829,1.019194,1.019062,1.020046,0.989570,1.006639,1.019742,1.009822,1.026331
3.786849,1.034809,1.019139,1.018993,1.020015,0.989531,1.006597,1.019688,1.009765,1.026269
3.791015,1.034791,1.019083,1.018924,1.019985,0.989493,1.006556,1.019635,1.009708,1.026208
3.795181,1.034773,1.019029,1.018856,1.019955,0.989456,1.006515,1.019582,1.009652,1.026148
3.799347,1.034755,1.018974,1.018788,1.019927,0.989420,1.006476,1.019530,1.009596,1.026087
3.803513,1.034738,1.018919,1.018720,1.019898,0.989384,1.006437,1.019478,1.009541,1.026028
3.807678,1.034722,1.018865,1.018653,1.019871,0.989350,1.006398,1.019426,1.009486,1.025968
3.811844,1.034706,1.018811,1.018586,1.019844,0.989315,1.006360,1.019374,1.009431,1.025909
3.816010,1.034692,1.018757,1.018519,1.019818,0.989282,1.006323,1.019323,1.009377,1.025851
3.820176,1.034677,1.018703,1.018453,1.019793,0.989249,1.006287,1.019273,1.009322,1.025792
3.824342,1.034663,1.018650,1.018387,1.019768,0.989216,1.006251,1.019222,1.009269,1.025735
3.828508,1.034650,1.018597,1.018321,1.019744,0.989184,1.006215,1.019172,1.009215,1.025677
3.832674,1.034637,1.018544,1.018256,1.019720,0.989153,1.006181,1.019123,1.009162,1.025620
3.836840,1.034625,1.018491,1.018191,1.019697,0.989122,1.006146,1.019073,1.009109,1.025563
3.841006,1.034613,1.018438,1.018126,1.019675,0.989092,1.006112,1.019024,1.009057,1.025506
3.845171,1.034601,1.018386,1.018061,1.019653,0.989062,1.006079,1.018975,1.009005,1.025450
3.849337,1.034590,1.018333,1.017997,1.019631,0.989033,1.006046,1.018927,1.008953,1.025394
3.853503,1.034579,1.018281,1.017933,1.019610,0.989004,1.006014,1.018878,1.008901,1.025338
3.857669,1.034569,1.018229,1.017869,1.019589,0.988976,1.005982,1.018830,1.008850,1.025283
3.861835,1.034559,1.018177,1.017806,1.019569,0.988948,1.005951,1.018783,1.008799,1.025228
3.866001,1.034550,1.018126,1.017742,1.019549,0.988921,1.005919,1.018735,1.008748,1.025173
3.870167,1.034541,1.018074,1.017679,1.019530,0.988894,1.005889,1.018688,1.008698,1.025118
3.874333,1.034532,1.018023,1.017617,1.019511,0.988867,1.005858,1.018641,1.008648,1.025064
3.878499,1.034523,1.017972,1.017554,1.019492,0.988841,1.005828,1.018595,1.008598,1.025010
3.882664,1.034515,1.017921,1.017492,1.019473,0.988815,1.005799,1.018548,1.008548,1.024956
3.886830,1.034507,1.017870,1.017430,1.019455,0.988789,1.005769,1.018502,1.008498,1.024903
3.890996,1.034499,1.017820,1.017368,1.019437,0.988764,1.005740,1.018456,1.008449,1.024849
3.895162,1.034491,1.017769,1.017306,1.019420,0.988739,1.005711,1.018410,1.008400,1.024796
3.899328,1.034484,1.017719,1.017245,1.019403,0.988714,1.005683,1.018364,1.008351,1.024743
3.903494,1.034476,1.017669,1.017184,1.019385,0.988689,1.005655,1.018319,1.008302,1.024690
3.907660,1.034469,1.017619,1.017122,1.019368,0.988665,1.005626,1.018273,1.008254,1.024638
3.911826,1.034462,1.017569,1.017062,1.019352,0.988641,1.005599,1.018229,1.008206,1.024585
3.915992,1.034455,1.017520,1.017001,1.019335,0.988617,1.005571,1.018184,1.008157,1.024533
3.920157,1.034448,1.017470,1.016940,1.019318,0.988593,1.005543,1.018139,1.008109,1.024481
3.924323,1.034441,1.017421,1.016880,1.019302,0.988569,1.005516,1.018095,1.008062,1.024429
3.928489,1.034434,1.017372,1.016820,1.019286,0.988546,1.005488,1.018050,1.008014,1.024378
3.932655,1.034427,1.017323,1.016760,1.019269,0.988522,1.005461,1.018006,1.007966,1.024326
3.936821,1.034420,1.017274,1.016700,1.019253,0.988499,1.005434,1.017962,1.007919,1.024275
3.940987,1.034413,1.017226,1.016641,1.019237,0.988476,1.005407,1.017918,1.007872,1.024223
3.945153,1.034406,1.017178,1.016581,1.019221,0.988452,1.005380,1.017874,1.007825,1.024172
3.949319,1.034400,1.017129,1.016522,1.019205,0.988429,1.005353,1.017830,1.007778,1.024122
3.953485,1.034392,1.017081,1.016463,1.019189,0.988406,1.005326,1.017787,1.007732,1.024071
3.957650,1.034385,1.017034,1.016404,1.019172,0.988383,1.005299,1.017744,1.007685,1.024020
3.961816,1.034378,1.016986,1.016345,1.019156,0.988360,1.005272,1.017701,1.007638,1.023970
3.965982,1.034370,1.016939,1.016287,1.019140,0.988337,1.005245,1.017657,1.007592,1.023919
3.970148,1.034363,1.016891,1.016228,1.019123,0.988313,1.005218,1.017614,1.007546,1.023869
3.974314,1.034355,1.016844,1.016170,1.019107,0.988290,1.005191,1.017572,1.007500,1.023819
3.978480,1.034347,1.016797,1.016112,1.019090,0.988267,1.005164,1.017529,1.007454,1.023769
3.982646,1.034339,1.016750,1.016055,1.019073,0.988244,1.005137,1.017486,1.007408,1.023719
3.986812,1.034330,1.016704,1.015997,1.019056,0.988220,1.005110,1.017444,1.007363,1.023670
3.990978,1.034322,1.016658,1.015939,1.019039,0.988196,1.005082,1.017401,1.007317,1.023620
3.995143,1.034313,1.016611,1.015882,1.019022,0.988173,1.005055,1.017359,1.007272,1.023571
3.999309,1.034304,1.016565,1.015825,1.019004,0.988149,1.005027,1.017317,1.007226,1.023521
4.003475,1.034294,1.016519,1.015768,1.018986,0.988125,1.005000,1.017275,1.007181,1.023472
4.007641,1.034285,1.016474,1.015712,1.018968,0.988101,1.004972,1.017233,1.007136,1.023423
4.011807,1.034274,1.016429,1.015655,1.018950,0.988077,1.004944,1.017191,1.007091,1.023374
4.015974,1.034264,1.016383,1.015599,1.018931,0.988052,1.004916,1.017150,1.007046,1.023325
4.020140,1.034253,1.016338,1.015543,1.018913,0.988027,1.004887,1.017108,1.007001,1.023277
4.024306,1.034243,1.016294,1.015487,1.018893,0.988003,1.004859,1.017066,1.006957,1.023228
4.028472,1.034231,1.016249,1.015431,1.018874,0.987978,1.004830,1.017025,1.006912,1.023180
4.032638,1.034220,1.016205,1.015376,1.018855,0.987952,1.004802,1.016984,1.006868,1.023131
4.036804,1.034208,1.016160,1.015321,1.018835,0.987927,1.004772,1.016943,1.006824,1.023083
4.040970,1.034195,1.016117,1.015266,1.018815,0.987901,1.004743,1.016901,1.006780,1.023035
4.045136,1.034182,1.016073,1.015211,1.018794,0.987875,1.004714,1.016860,1.006736,1.022987
4.049303,1.034169,1.016029,1.015157,1.018773,0.987849,1.004684,1.016819,1.006692,1.022940
4.053469,1.034155,1.015986,1.015102,1.018752,0.987823,1.004654,1.016779,1.006648,1.022892
4.057635,1.034142,1.015943,1.015048,1.018730,0.987796,1.004624,1.016738,1.006604,1.022845
4.061801,1.034127,1.015901,1.014995,1.018708,0.987769,1.004594,1.016697,1.006561,1.022797
4.065967,1.034113,1.015858,1.014941,1.018686,0.987742,1.004564,1.016657,1.006517,1.022750
4.070133,1.034097,1.015816,1.014888,1.018664,0.987714,1.004533,1.016617,1.006474,1.022703
4.074299,1.034082,1.015774,1.014835,1.018641,0.987687,1.004502,1.016576,1.006431,1.022657
4.078465,1.034066,1.015732,1.014782,1.018618,0.987659,1.004471,1.016536,1.006388,1.022610
4.082632,1.034049,1.015691,1.014730,1.018594,0.987630,1.004439,1.016496,1.006345,1.022563
4.086798,1.034032,1.015649,1.014678,1.018570,0.987602,1.004408,1.016456,1.006302,1.022517
4.090964,1.034015,1.015608,1.014626,1.018546,0.987573,1.004376,1.016416,1.006260,1.022471
4.095130,1.033997,1.015568,1.014574,1.018521,0.987544,1.004344,1.016377,1.006217,1.022425
4.099296,1.033979,1.015527,1.014523,1.018496,0.987515,1.004312,1.016337,1.006175,1.022379
4.103462,1.033960,1.015487,1.014472,1.018471,0.987485,1.004279,1.016298,1.006133,1.022334
4.107628,1.033941,1.015447,1.014422,1.018445,0.987455,1.004246,1.016259,1.006091,1.022289
4.111794,1.033922,1.015408,1.014372,1.018419,0.987425,1.004214,1.016220,1.006050,1.022244
4.115961,1.033902,1.015369,1.014322,1.018392,0.987395,1.004180,1.016181,1.006008,1.022199
4.120127,1.033882,1.015330,1.014272,1.018365,0.987364,1.004147,1.016142,1.005967,1.022154
4.124293,1.033861,1.015291,1.014223,1.018338,0.987333,1.004113,1.016104,1.005926,1.022110
4.128459,1.033840,1.015253,1.014174,1.018311,0.987302,1.004080,1.016065,1.005885,1.022066
4.132625,1.033818,1.015215,1.014126,1.018283,0.987271,1.004046,1.016027,1.005844,1.022022
4.136791,1.033796,1.015177,1.014078,1.018255,0.987239,1.004012,1.015989,1.005803,1.021978
4.140957,1.033774,1.015140,1.014030,1.018226,0.987207,1.003977,1.015951,1.005763,1.021934
4.145123,1.033751,1.015103,1.013983,1.018197,0.987175,1.003943,1.015913,1.005723,1.021891
4.149290,1.033728,1.015066,1.013936,1.018168,0.987143,1.003908,1.015876,1.005683,1.021848
4.153456,1.033705,1.015030,1.013890,1.018139,0.987110,1.003874,1.015839,1.005643,1.021806
4.157622,1.033681,1.014994,1.013843,1.018109,0.987078,1.003839,1.015801,1.005604,1.021763
4.161788,1.033657,1.014959,1.013798,1.018079,0.987045,1.003804,1.015764,1.005565,1.021721
4.165954,1.033632,1.014923,1.013752,1.018049,0.987011,1.003768,1.015728,1.005526,1.021679
4.170120,1.033607,1.014888,1.013708,1.018018,0.986978,1.003733,1.015691,1.005487,1.021638
4.174286,1.033582,1.014854,1.013663,1.017987,0.986945,1.003698,1.015655,1.005449,1.021597
4.178452,1.033557,1.014820,1.013619,1.017956,0.986911,1.003662,1.015619,1.005411,1.021556
4.182619,1.033531,1.014786,1.013576,1.017925,0.986877,1.003626,1.015583,1.005373,1.021515
4.186785,1.033504,1.014753,1.013533,1.017893,0.986843,1.003591,1.015548,1.005335,1.021475
4.190951,1.033478,1.014720,1.013490,1.017862,0.986809,1.003555,1.015513,1.005298,1.021435
4.195117,1.033451,1.014687,1.013448,1.017830,0.986775,1.003519,1.015478,1.005261,1.021396
4.199283,1.033424,1.014655,1.013407,1.017798,0.986741,1.003483,1.015443,1.005224,1.021357
4.203449,1.033397,1.014623,1.013366,1.017765,0.986706,1.003447,1.015409,1.005188,1.021318
4.207615,1.033369,1.014592,1.013325,1.017733,0.986672,1.003412,1.015375,1.005152,1.021279
4.211782,1.033342,1.014561,1.013285,1.017700,0.986637,1.003376,1.015341,1.005116,1.021241
4.215948,1.033314,1.014531,1.013245,1.017668,0.986603,1.003340,1.015307,1.005081,1.021204
4.220114,1.033286,1.014501,1.013206,1.017635,0.986568,1.003304,1.015274,1.005045,1.021166
4.224280,1.033257,1.014471,1.013168,1.017602,0.986533,1.003268,1.015241,1.005011,1.021129
4.228446,1.033229,1.014442,1.013130,1.017569,0.986498,1.003232,1.015208,1.004976,1.021093
4.232612,1.033200,1.014413,1.013092,1.017536,0.986464,1.003196,1.015176,1.004942,1.021056
4.236778,1.033172,1.014385,1.013055,1.017502,0.986429,1.003161,1.015144,1.004909,1.021021
4.240944,1.033143,1.014357,1.013018,1.017469,0.986394,1.003125,1.015113,1.004875,1.020985
4.245111,1.033114,1.014329,1.012983,1.017436,0.986359,1.003090,1.015081,1.004842,1.020951
4.249277,1.033085,1.014302,1.012947,1.017403,0.986325,1.003054,1.015050,1.004810,1.020916
4.253443,1.033056,1.014276,1.012912,1.017369,0.986290,1.003019,1.015020,1.004778,1.020882
4.257609,1.033026,1.014250,1.012878,1.017336,0.986256,1.002984,1.014990,1.004746,1.020849
4.261775,1.032997,1.014224,1.012844,1.017303,0.986221,1.002949,1.014960,1.004715,1.020815
4.265941,1.032968,1.014199,1.012811,1.017270,0.986187,1.002914,1.014930,1.004684,1.020783
4.270107,1.032939,1.014175,1.012779,1.017237,0.986153,1.002880,1.014902,1.004653,1.020751
4.274273,1.032910,1.014151,1.012747,1.017204,0.986119,1.002845,1.014873,1.004623,1.020719
4.278440,1.032881,1.014127,1.012715,1.017171,0.986085,1.002811,1.014845,1.004594,1.020688
4.282606,1.032851,1.014104,1.012684,1.017138,0.986052,1.002777,1.014817,1.004565,1.020657
4.286772,1.032822,1.014081,1.012654,1.017106,0.986018,1.002743,1.014790,1.004536,1.020627
4.290938,1.032793,1.014059,1.012624,1.017073,0.985985,1.002710,1.014763,1.004508,1.020597
4.295104,1.032765,1.014037,1.012595,1.017041,0.985952,1.002677,1.014736,1.004480,1.020568
4.299270,1.032736,1.014016,1.012567,1.017009,0.985919,1.002644,1.014710,1.004452,1.020539
4.303436,1.032707,1.013995,1.012539,1.016977,0.985887,1.002611,1.014684,1.004426,1.020511
4.307602,1.032679,1.013975,1.012511,1.016945,0.985854,1.002579,1.014659,1.004399,1.020483
4.311769,1.032651,1.013955,1.012485,1.016914,0.985822,1.002547,1.014634,1.004373,1.020456
4.315935,1.032623,1.013936,1.012458,1.016883,0.985791,1.002516,1.014610,1.004348,1.020429
4.320101,1.032595,1.013918,1.012433,1.016852,0.985759,1.002485,1.014587,1.004323,1.020403
4.324267,1.032567,1.013899,1.012408,1.016822,0.985728,1.002454,1.014563,1.004299,1.020377
4.328433,1.032540,1.013882,1.012384,1.016792,0.985698,1.002424,1.014540,1.004275,1.020352
4.332599,1.032513,1.013865,1.012360,1.016762,0.985668,1.002394,1.014518,1.004251,1.020328
4.336765,1.032486,1.013848,1.012337,1.016732,0.985638,1.002364,1.014496,1.004228,1.020304
4.340931,1.032459,1.013832,1.012314,1.016703,0.985608,1.002335,1.014475,1.004206,1.020280
4.345098,1.032433,1.013816,1.012292,1.016674,0.985579,1.002306,1.014454,1.004184,1.020257
4.349264,1.032408,1.013801,1.012271,1.016646,0.985551,1.002278,1.014434,1.004163,1.020235
4.353430,1.032382,1.013787,1.012250,1.016618,0.985522,1.002250,1.014414,1.004142,1.020213
4.357596,1.032357,1.013773,1.012230,1.016590,0.985495,1.002223,1.014395,1.004122,1.020192
4.361762,1.032332,1.013759,1.012211,1.016563,0.985467,1.002197,1.014376,1.004102,1.020172
4.365928,1.032308,1.013746,1.012192,1.016537,0.985441,1.002170,1.014358,1.004083,1.020151
4.370094,1.032284,1.013734,1.012174,1.016510,0.985414,1.002145,1.014340,1.004064,1.020132
4.374260,1.032260,1.013722,1.012156,1.016485,0.985388,1.002120,1.014323,1.004046,1.020113
4.378427,1.032237,1.013710,1.012139,1.016459,0.985363,1.002095,1.014306,1.004029,1.020095
4.382593,1.032214,1.013700,1.012123,1.016435,0.985339,1.002071,1.014290,1.004012,1.020077
4.386759,1.032192,1.013689,1.012107,1.016411,0.985314,1.002048,1.014275,1.003996,1.020060
4.390925,1.032171,1.013679,1.012091,1.016387,0.985291,1.002025,1.014260,1.003980,1.020043
4.395091,1.032149,1.013670,1.012077,1.016364,0.985268,1.002002,1.014245,1.003964,1.020027
4.399257,1.032129,1.013661,1.012063,1.016342,0.985245,1.001981,1.014231,1.003950,1.020012
4.403423,1.032109,1.013653,1.012049,1.016320,0.985224,1.001960,1.014218,1.003935,1.019997
4.407589,1.032089,1.013645,1.012036,1.016299,0.985202,1.001939,1.014205,1.003922,1.019983
4.411756,1.032070,1.013638,1.012024,1.016278,0.985182,1.001920,1.014193,1.003909,1.019969
4.415922,1.032051,1.013631,1.012013,1.016258,0.985162,1.001900,1.014181,1.003897,1.019956
4.420088,1.032033,1.013625,1.012002,1.016239,0.985143,1.001882,1.014170,1.003885,1.019944
4.424254,1.032016,1.013619,1.011991,1.016220,0.985124,1.001864,1.014160,1.003874,1.019932
4.428420,1.031999,1.013613,1.011981,1.016202,0.985106,1.001847,1.014150,1.003863,1.019921
4.432586,1.031983,1.013609,1.011972,1.016184,0.985089,1.001831,1.014140,1.003853,1.019910
4.436752,1.031967,1.013604,1.011963,1.016168,0.985072,1.001815,1.014132,1.003843,1.019900
4.440918,1.031952,1.013600,1.011955,1.016152,0.985056,1.001800,1.014123,1.003834,1.019890
4.445085,1.031938,1.013597,1.011947,1.016136,0.985041,1.001785,1.014116,1.003826,1.019881
4.449251,1.031924,1.013594,1.011940,1.016121,0.985026,1.001771,1.014109,1.003818,1.019873
4.453417,1.031911,1.013592,1.011934,1.016107,0.985013,1.001758,1.014102,1.003811,1.019866
4.457583,1.031899,1.013590,1.011928,1.016094,0.984999,1.001746,1.014096,1.003804,1.019858
4.461749,1.031887,1.013589,1.011922,1.016082,0.984987,1.001734,1.014091,1.003798,1.019852
4.465915,1.031876,1.013588,1.011917,1.016070,0.984975,1.001724,1.014086,1.003793,1.019846
4.470081,1.031866,1.013587,1.011913,1.016058,0.984965,1.001713,1.014081,1.003788,1.019840
4.474247,1.031856,1.013587,1.011909,1.016048,0.984954,1.001704,1.014078,1.003784,1.019836
4.478414,1.031847,1.013588,1.011906,1.016038,0.984945,1.001695,1.014074,1.003780,1.019831
4.482580,1.031839,1.013588,1.011904,1.016029,0.984936,1.001687,1.014072,1.003777,1.019828
4.486746,1.031831,1.013590,1.011901,1.016021,0.984928,1.001680,1.014070,1.003774,1.019825
4.490912,1.031824,1.013591,1.011900,1.016014,0.984921,1.001673,1.014068,1.003772,1.019822
4.495078,1.031818,1.013594,1.011899,1.016007,0.984915,1.001667,1.014067,1.003770,1.019820
4.499244,1.031812,1.013596,1.011898,1.016001,0.984909,1.001662,1.014067,1.003770,1.019818
4.503410,1.031807,1.013599,1.011898,1.015996,0.984904,1.001658,1.014067,1.003769,1.019818
4.507576,1.031803,1.013603,1.011898,1.015991,0.984900,1.001654,1.014068,1.003769,1.019817
4.511743,1.031800,1.013607,1.011899,1.015988,0.984896,1.001652,1.014069,1.003770,1.019818
4.515909,1.031797,1.013611,1.011900,1.015985,0.984894,1.001649,1.014071,1.003771,1.019818
4.520075,1.031795,1.013615,1.011902,1.015983,0.984892,1.001648,1.014073,1.003773,1.019820
4.524241,1.031793,1.013621,1.011905,1.015981,0.984891,1.001647,1.014076,1.003775,1.019821
4.528407,1.031793,1.013626,1.011907,1.015980,0.984890,1.001647,1.014079,1.003778,1.019824
4.532573,1.031793,1.013632,1.011911,1.015980,0.984890,1.001648,1.014083,1.003781,1.019827
4.536739,1.031794,1.013638,1.011914,1.015981,0.984892,1.001649,1.014087,1.003785,1.019830
4.540905,1.031795,1.013645,1.011919,1.015983,0.984894,1.001652,1.014092,1.003790,1.019834
4.545072,1.031797,1.013652,1.011923,1.015985,0.984896,1.001654,1.014097,1.003795,1.019838
4.549238,1.031800,1.013659,1.011928,1.015988,0.984899,1.001658,1.014103,1.003800,1.019843
4.553404,1.031803,1.013667,1.011934,1.015992,0.984903,1.001662,1.014109,1.003806,1.019849
4.557570,1.031807,1.013675,1.011940,1.015996,0.984908,1.001667,1.014116,1.003812,1.019855
4.561736,1.031812,1.013683,1.011946,1.016001,0.984913,1.001672,1.014123,1.003819,1.019861
4.565902,1.031819,1.013693,1.011955,1.016010,0.984924,1.001683,1.014134,1.003831,1.019871
4.570068,1.031824,1.013701,1.011960,1.016014,0.984927,1.001686,1.014139,1.003834,1.019875
4.574234,1.031832,1.013711,1.011969,1.016024,0.984939,1.001698,1.014151,1.003847,1.019886
4.578401,1.031838,1.013719,1.011976,1.016029,0.984943,1.001702,1.014157,1.003851,1.019891
4.582567,1.031847,1.013731,1.011986,1.016041,0.984956,1.001715,1.014170,1.003864,1.019903
4.586733,1.031856,1.013741,1.011994,1.016050,0.984966,1.001725,1.014180,1.003874,1.019912
4.590899,1.031865,1.013752,1.012004,1.016060,0.984976,1.001735,1.014190,1.003884,1.019922
4.595065,1.031875,1.013762,1.012013,1.016071,0.984987,1.001745,1.014201,1.003895,1.019932
4.599231,1.031885,1.013773,1.012023,1.016082,0.984999,1.001757,1.014212,1.003905,1.019942
4.603397,1.031896,1.013784,1.012033,1.016094,0.985011,1.001769,1.014223,1.003917,1.019953
4.607563,1.031908,1.013796,1.012044,1.016106,0.985024,1.001781,1.014235,1.003928,1.019964
